TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	22/08/25
TIME	15:57:08
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	INTENSITY
FIRSTX	0.0000
LASTX	1841.0000
NPOINTS	3683
FIRSTY	379.11429
MAXY	534.36328
MINY	-61.62454
XYDATA
231.5000	400.899
232.0000	401.147
232.5000	401.372
233.0000	401.589
233.5000	401.776
234.0000	401.961
234.5000	402.227
235.0000	402.457
235.5000	402.65
236.0000	402.928
236.5000	403.112
237.0000	403.244
237.5000	403.485
238.0000	403.61
238.5000	403.849
239.0000	404.121
239.5000	404.34
240.0000	404.626
240.5000	404.846
241.0000	404.967
241.5000	405.21
242.0000	405.405
242.5000	405.53
243.0000	405.774
243.5000	405.953
244.0000	406.138
244.5000	406.332
245.0000	406.525
245.5000	406.69
246.0000	406.893
246.5000	407.098
247.0000	407.316
247.5000	407.563
248.0000	407.783
248.5000	408.089
249.0000	408.298
249.5000	408.493
250.0000	408.708
250.5000	408.834
251.0000	409.012
251.5000	409.234
252.0000	409.438
252.5000	409.638
253.0000	409.889
253.5000	410.096
254.0000	410.27
254.5000	410.474
255.0000	410.617
255.5000	410.776
256.0000	410.964
256.5000	411.178
257.0000	411.392
257.5000	411.62
258.0000	411.812
258.5000	412.01
259.0000	412.228
259.5000	412.387
260.0000	412.602
260.5000	412.794
261.0000	412.974
261.5000	413.163
262.0000	413.357
262.5000	413.568
263.0000	413.752
263.5000	413.954
264.0000	414.125
264.5000	414.316
265.0000	414.508
265.5000	414.626
266.0000	414.773
266.5000	415.005
267.0000	415.211
267.5000	415.545
268.0000	415.741
268.5000	415.87
269.0000	416.068
269.5000	416.216
270.0000	416.448
270.5000	416.626
271.0000	416.839
271.5000	416.974
272.0000	417.172
272.5000	417.375
273.0000	417.546
273.5000	417.86
274.0000	418.044
274.5000	418.206
275.0000	418.328
275.5000	418.406
276.0000	418.598
276.5000	418.782
277.0000	419.053
277.5000	419.284
278.0000	419.503
278.5000	419.741
279.0000	419.882
279.5000	420.135
280.0000	420.289
280.5000	420.494
281.0000	420.711
281.5000	420.814
282.0000	421.001
282.5000	421.115
283.0000	421.296
283.5000	421.477
284.0000	421.668
284.5000	421.889
285.0000	422.054
285.5000	422.212
286.0000	422.375
286.5000	422.57
287.0000	422.751
287.5000	423.005
288.0000	423.191
288.5000	423.292
289.0000	423.479
289.5000	423.594
290.0000	423.726
290.5000	423.957
291.0000	424.156
291.5000	424.372
292.0000	424.607
292.5000	424.763
293.0000	424.936
293.5000	425.095
294.0000	425.248
294.5000	425.438
295.0000	425.571
295.5000	425.72
296.0000	425.955
296.5000	426.116
297.0000	426.312
297.5000	426.505
298.0000	426.604
298.5000	426.766
299.0000	426.926
299.5000	427.104
300.0000	427.316
300.5000	427.536
301.0000	427.654
301.5000	427.777
302.0000	427.943
302.5000	428.101
303.0000	428.325
303.5000	428.51
304.0000	428.71
304.5000	428.871
305.0000	429.055
305.5000	429.255
306.0000	429.372
306.5000	429.555
307.0000	429.712
307.5000	429.912
308.0000	430.132
308.5000	430.325
309.0000	430.531
309.5000	430.69
310.0000	430.843
310.5000	430.957
311.0000	431.078
311.5000	431.252
312.0000	431.402
312.5000	431.644
313.0000	431.794
313.5000	431.877
314.0000	432.036
314.5000	432.197
315.0000	432.4
315.5000	432.642
316.0000	432.849
316.5000	433.032
317.0000	433.217
317.5000	433.319
318.0000	433.441
318.5000	433.581
319.0000	433.728
319.5000	433.947
320.0000	434.118
320.5000	434.35
321.0000	434.517
321.5000	434.604
322.0000	434.792
322.5000	434.883
323.0000	435.01
323.5000	435.25
324.0000	435.345
324.5000	435.525
325.0000	435.658
325.5000	435.736
326.0000	435.963
326.5000	436.115
327.0000	436.371
327.5000	436.617
328.0000	436.793
328.5000	436.937
329.0000	437.033
329.5000	437.225
330.0000	437.336
330.5000	437.461
331.0000	437.62
331.5000	437.724
332.0000	437.945
332.5000	438.124
333.0000	438.296
333.5000	438.419
334.0000	438.481
334.5000	438.653
335.0000	438.822
335.5000	439.05
336.0000	439.236
336.5000	439.424
337.0000	439.609
337.5000	439.728
338.0000	439.919
338.5000	440.049
339.0000	440.173
339.5000	440.358
340.0000	440.511
340.5000	440.665
341.0000	440.829
341.5000	440.953
342.0000	441.118
342.5000	441.291
343.0000	441.388
343.5000	441.549
344.0000	441.723
344.5000	441.888
345.0000	442.139
345.5000	442.341
346.0000	442.423
346.5000	442.51
347.0000	442.595
347.5000	442.723
348.0000	442.89
348.5000	443.085
349.0000	443.295
349.5000	443.461
350.0000	443.617
350.5000	443.743
351.0000	443.897
351.5000	444.061
352.0000	444.24
352.5000	444.485
353.0000	444.602
353.5000	444.719
354.0000	444.823
354.5000	444.919
355.0000	445.081
355.5000	445.222
356.0000	445.479
356.5000	445.562
357.0000	445.743
357.5000	445.869
358.0000	445.975
358.5000	446.135
359.0000	446.255
359.5000	446.457
360.0000	446.602
360.5000	446.812
361.0000	446.926
361.5000	446.985
362.0000	447.19
362.5000	447.335
363.0000	447.504
363.5000	447.763
364.0000	447.836
364.5000	447.92
365.0000	448.068
365.5000	448.188
366.0000	448.309
366.5000	448.544
367.0000	448.67
367.5000	448.773
368.0000	448.934
368.5000	449.019
369.0000	449.127
369.5000	449.325
370.0000	449.44
370.5000	449.549
371.0000	449.739
371.5000	449.85
372.0000	449.984
372.5000	450.15
373.0000	450.241
373.5000	450.399
374.0000	450.564
374.5000	450.609
375.0000	450.791
375.5000	450.843
376.0000	450.993
376.5000	451.256
377.0000	451.412
377.5000	451.658
378.0000	451.779
378.5000	451.915
379.0000	452.062
379.5000	452.133
380.0000	452.284
380.5000	452.403
381.0000	452.53
381.5000	452.654
382.0000	452.792
382.5000	452.931
383.0000	453.042
383.5000	453.189
384.0000	453.291
384.5000	453.38
385.0000	453.498
385.5000	453.633
386.0000	453.776
386.5000	453.82
387.0000	453.953
387.5000	454.133
388.0000	454.268
388.5000	454.538
389.0000	454.644
389.5000	454.727
390.0000	454.877
390.5000	455.005
391.0000	455.248
391.5000	455.382
392.0000	455.466
392.5000	455.56
393.0000	455.596
393.5000	455.682
394.0000	455.871
394.5000	456.036
395.0000	456.171
395.5000	456.396
396.0000	456.462
396.5000	456.57
397.0000	456.726
397.5000	456.789
398.0000	456.921
398.5000	457.002
399.0000	457.115
399.5000	457.247
400.0000	457.393
400.5000	457.539
401.0000	457.631
401.5000	457.775
402.0000	457.867
402.5000	458.027
403.0000	458.124
403.5000	458.186
404.0000	458.322
404.5000	458.445
405.0000	458.618
405.5000	458.849
406.0000	458.93
406.5000	459.015
407.0000	459.129
407.5000	459.174
408.0000	459.374
408.5000	459.504
409.0000	459.622
409.5000	459.792
410.0000	459.848
410.5000	460.011
411.0000	460.178
411.5000	460.212
412.0000	460.357
412.5000	460.456
413.0000	460.554
413.5000	460.672
414.0000	460.77
414.5000	460.874
415.0000	460.975
415.5000	461.206
416.0000	461.333
416.5000	461.417
417.0000	461.546
417.5000	461.612
418.0000	461.798
418.5000	462.011
419.0000	462.093
419.5000	462.22
420.0000	462.368
420.5000	462.354
421.0000	462.55
421.5000	462.692
422.0000	462.683
422.5000	462.815
423.0000	462.913
423.5000	462.985
424.0000	463.143
424.5000	463.321
425.0000	463.458
425.5000	463.644
426.0000	463.756
426.5000	463.896
427.0000	463.982
427.5000	464.039
428.0000	464.246
428.5000	464.405
429.0000	464.554
429.5000	464.711
430.0000	464.809
430.5000	464.888
431.0000	465.022
431.5000	465.107
432.0000	465.19
432.5000	465.32
433.0000	465.342
433.5000	465.429
434.0000	465.585
434.5000	465.688
435.0000	465.888
435.5000	466.014
436.0000	466.089
436.5000	466.192
437.0000	466.3
437.5000	466.416
438.0000	466.485
438.5000	466.623
439.0000	466.647
439.5000	466.793
440.0000	466.889
440.5000	466.987
441.0000	467.133
441.5000	467.255
442.0000	467.454
442.5000	467.53
443.0000	467.67
443.5000	467.697
444.0000	467.735
444.5000	467.858
445.0000	467.961
445.5000	468.052
446.0000	468.167
446.5000	468.297
447.0000	468.355
447.5000	468.519
448.0000	468.614
448.5000	468.701
449.0000	468.867
449.5000	468.928
450.0000	469.011
450.5000	469.1
451.0000	469.146
451.5000	469.279
452.0000	469.421
452.5000	469.512
453.0000	469.607
453.5000	469.736
454.0000	469.829
454.5000	469.949
455.0000	470.076
455.5000	470.142
456.0000	470.182
456.5000	470.296
457.0000	470.331
457.5000	470.502
458.0000	470.698
458.5000	470.823
459.0000	471.005
459.5000	471.061
460.0000	471.144
460.5000	471.154
461.0000	471.25
461.5000	471.375
462.0000	471.551
462.5000	471.709
463.0000	471.838
463.5000	471.916
464.0000	471.914
464.5000	472.02
465.0000	472.129
465.5000	472.243
466.0000	472.378
466.5000	472.516
467.0000	472.623
467.5000	472.777
468.0000	472.84
468.5000	472.944
469.0000	473.066
469.5000	473.086
470.0000	473.283
470.5000	473.351
471.0000	473.393
471.5000	473.49
472.0000	473.498
472.5000	473.616
473.0000	473.71
473.5000	473.826
474.0000	474.023
474.5000	474.16
475.0000	474.273
475.5000	474.434
476.0000	474.449
476.5000	474.527
477.0000	474.61
477.5000	474.664
478.0000	474.737
478.5000	474.801
479.0000	474.923
479.5000	475.009
480.0000	475.186
480.5000	475.294
481.0000	475.369
481.5000	475.492
482.0000	475.529
482.5000	475.585
483.0000	475.825
483.5000	475.936
484.0000	476.014
484.5000	476.145
485.0000	476.141
485.5000	476.234
486.0000	476.399
486.5000	476.494
487.0000	476.6
487.5000	476.706
488.0000	476.836
488.5000	476.949
489.0000	476.903
489.5000	476.904
490.0000	476.979
490.5000	476.995
491.0000	477.197
491.5000	477.422
492.0000	477.447
492.5000	477.568
493.0000	477.646
493.5000	477.695
494.0000	477.805
494.5000	477.908
495.0000	478.044
495.5000	478.116
496.0000	478.257
496.5000	478.315
497.0000	478.395
497.5000	478.535
498.0000	478.631
498.5000	478.713
499.0000	478.785
499.5000	478.802
500.0000	478.905
500.5000	479.018
501.0000	479.149
501.5000	479.241
502.0000	479.235
502.5000	479.317
503.0000	479.389
503.5000	479.454
504.0000	479.615
504.5000	479.749
505.0000	479.823
505.5000	479.994
506.0000	480.004
506.5000	480.077
507.0000	480.169
507.5000	480.21
508.0000	480.36
508.5000	480.479
509.0000	480.613
509.5000	480.632
510.0000	480.749
510.5000	480.815
511.0000	480.888
511.5000	481.047
512.0000	481.092
512.5000	481.138
513.0000	481.12
513.5000	481.179
514.0000	481.255
514.5000	481.367
515.0000	481.508
515.5000	481.605
516.0000	481.705
516.5000	481.824
517.0000	481.953
517.5000	482.071
518.0000	482.132
518.5000	482.204
519.0000	482.259
519.5000	482.306
520.0000	482.415
520.5000	482.428
521.0000	482.536
521.5000	482.629
522.0000	482.676
522.5000	482.895
523.0000	482.949
523.5000	483.037
524.0000	483.117
524.5000	483.084
525.0000	483.118
525.5000	483.186
526.0000	483.292
526.5000	483.373
527.0000	483.502
527.5000	483.572
528.0000	483.633
528.5000	483.755
529.0000	483.802
529.5000	483.879
530.0000	483.967
530.5000	484.095
531.0000	484.216
531.5000	484.31
532.0000	484.364
532.5000	484.408
533.0000	484.454
533.5000	484.433
534.0000	484.571
534.5000	484.632
535.0000	484.676
535.5000	484.84
536.0000	484.914
536.5000	484.952
537.0000	485.119
537.5000	485.204
538.0000	485.25
538.5000	485.393
539.0000	485.411
539.5000	485.546
540.0000	485.639
540.5000	485.717
541.0000	485.807
541.5000	485.802
542.0000	485.831
542.5000	485.899
543.0000	485.997
543.5000	486.141
544.0000	486.288
544.5000	486.373
545.0000	486.402
545.5000	486.433
546.0000	486.516
546.5000	486.567
547.0000	486.698
547.5000	486.852
548.0000	486.923
548.5000	487.021
549.0000	487.07
549.5000	487.082
550.0000	487.101
550.5000	487.155
551.0000	487.246
551.5000	487.315
552.0000	487.515
552.5000	487.599
553.0000	487.636
553.5000	487.731
554.0000	487.759
554.5000	487.861
555.0000	487.933
555.5000	487.99
556.0000	488.154
556.5000	488.206
557.0000	488.265
557.5000	488.326
558.0000	488.271
558.5000	488.359
559.0000	488.461
559.5000	488.616
560.0000	488.628
560.5000	488.683
561.0000	488.76
561.5000	488.761
562.0000	488.923
562.5000	488.977
563.0000	489.07
563.5000	489.167
564.0000	489.213
564.5000	489.327
565.0000	489.403
565.5000	489.467
566.0000	489.538
566.5000	489.607
567.0000	489.682
567.5000	489.755
568.0000	489.822
568.5000	489.865
569.0000	489.96
569.5000	489.98
570.0000	490.044
570.5000	490.13
571.0000	490.163
571.5000	490.286
572.0000	490.396
572.5000	490.401
573.0000	490.461
573.5000	490.52
574.0000	490.543
574.5000	490.626
575.0000	490.603
575.5000	490.726
576.0000	490.85
576.5000	490.984
577.0000	491.163
577.5000	491.121
578.0000	491.217
578.5000	491.228
579.0000	491.302
579.5000	491.444
580.0000	491.416
580.5000	491.501
581.0000	491.584
581.5000	491.624
582.0000	491.79
582.5000	491.776
583.0000	491.843
583.5000	491.929
584.0000	491.935
584.5000	492.05
585.0000	492.103
585.5000	492.133
586.0000	492.252
586.5000	492.347
587.0000	492.422
587.5000	492.562
588.0000	492.556
588.5000	492.566
589.0000	492.6
589.5000	492.643
590.0000	492.683
590.5000	492.819
591.0000	492.919
591.5000	492.946
592.0000	493.091
592.5000	493.151
593.0000	493.191
593.5000	493.254
594.0000	493.205
594.5000	493.273
595.0000	493.315
595.5000	493.48
596.0000	493.625
596.5000	493.743
597.0000	493.792
597.5000	493.807
598.0000	493.895
598.5000	493.935
599.0000	494.015
599.5000	494.113
600.0000	494.201
600.5000	494.265
601.0000	494.361
601.5000	494.357
602.0000	494.374
602.5000	494.477
603.0000	494.601
603.5000	494.724
604.0000	494.801
604.5000	494.781
605.0000	494.84
605.5000	494.805
606.0000	494.934
606.5000	495.002
607.0000	495.023
607.5000	495.146
608.0000	495.163
608.5000	495.245
609.0000	495.303
609.5000	495.372
610.0000	495.473
610.5000	495.566
611.0000	495.601
611.5000	495.674
612.0000	495.744
612.5000	495.809
613.0000	495.928
613.5000	495.992
614.0000	496.025
614.5000	496.116
615.0000	496.169
615.5000	496.177
616.0000	496.172
616.5000	496.236
617.0000	496.329
617.5000	496.404
618.0000	496.544
618.5000	496.588
619.0000	496.618
619.5000	496.749
620.0000	496.826
620.5000	496.903
621.0000	496.979
621.5000	496.983
622.0000	497.034
622.5000	497.106
623.0000	497.168
623.5000	497.25
624.0000	497.317
624.5000	497.342
625.0000	497.425
625.5000	497.58
626.0000	497.607
626.5000	497.659
627.0000	497.719
627.5000	497.717
628.0000	497.83
628.5000	497.899
629.0000	497.981
629.5000	498.034
630.0000	498.055
630.5000	498.12
631.0000	498.132
631.5000	498.211
632.0000	498.301
632.5000	498.383
633.0000	498.487
633.5000	498.551
634.0000	498.612
634.5000	498.648
635.0000	498.652
635.5000	498.712
636.0000	498.739
636.5000	498.818
637.0000	498.822
637.5000	498.841
638.0000	498.896
638.5000	498.928
639.0000	499.086
639.5000	499.201
640.0000	499.29
640.5000	499.441
641.0000	499.452
641.5000	499.482
642.0000	499.576
642.5000	499.616
643.0000	499.679
643.5000	499.769
644.0000	499.75
644.5000	499.74
645.0000	499.799
645.5000	499.855
646.0000	499.9
646.5000	499.933
647.0000	500.058
647.5000	500.06
648.0000	500.187
648.5000	500.325
649.0000	500.381
649.5000	500.443
650.0000	500.468
650.5000	500.527
651.0000	500.675
651.5000	500.809
652.0000	500.835
652.5000	500.885
653.0000	500.9
653.5000	500.888
654.0000	500.92
654.5000	500.961
655.0000	501.02
655.5000	501.126
656.0000	501.231
656.5000	501.323
657.0000	501.323
657.5000	501.399
658.0000	501.488
658.5000	501.496
659.0000	501.585
659.5000	501.634
660.0000	501.699
660.5000	501.759
661.0000	501.833
661.5000	501.88
662.0000	501.945
662.5000	502.065
663.0000	502.084
663.5000	502.113
664.0000	502.164
664.5000	502.15
665.0000	502.217
665.5000	502.272
666.0000	502.277
666.5000	502.327
667.0000	502.355
667.5000	502.445
668.0000	502.531
668.5000	502.585
669.0000	502.645
669.5000	502.653
670.0000	502.642
670.5000	502.722
671.0000	502.744
671.5000	502.69
672.0000	502.808
672.5000	502.891
673.0000	502.968
673.5000	503.105
674.0000	503.133
674.5000	503.171
675.0000	503.198
675.5000	503.251
676.0000	503.28
676.5000	503.334
677.0000	503.386
677.5000	503.456
678.0000	503.519
678.5000	503.538
679.0000	503.591
679.5000	503.622
680.0000	503.695
